log_id,user_id,session_start,session_end,duration_sec,upload_bytes,download_bytes,src_ip,dest_domain,dest_ip,protocol,category,is_abnormal
611,2,2024-09-23 13:24:06,2024-09-23 13:36:06,720,12093,181410,10.210.179.15,cnki.net,147.157.196.143,HTTPS,学习,0
612,2,2024-09-23 21:15:15,2024-09-23 22:08:15,3180,128050,768306,10.156.58.87,coursera.org,141.204.164.42,HTTPS,学习,0
613,2,2024-09-23 06:01:34,2024-09-23 06:24:34,1380,21536,366124,10.215.136.6,qq.com,204.138.231.94,HTTPS,社交,0
614,2,2024-12-05 13:37:01,2024-12-05 14:08:01,1860,25161,402578,10.165.50.207,wiley.com,70.33.233.191,HTTPS,学习,0
615,2,2024-12-05 23:06:44,2024-12-05 23:17:44,660,13499,188992,10.85.153.94,amazon.cn,107.38.239.182,HTTPS,购物,0
616,2,2024-10-17 13:12:31,2024-10-17 13:21:31,540,15314,153143,10.147.135.13,douban.com,160.182.140.166,HTTPS,社交,0
617,2,2024-10-17 10:36:25,2024-10-17 11:09:25,1980,117240,703445,10.48.172.70,weixin.qq.com,200.42.207.208,HTTPS,社交,0
618,2,2024-10-17 03:36:51,2024-10-17 03:51:51,900,29524,295240,10.177.39.167,icourse163.org,77.207.106.246,HTTPS,学习,0
619,2,2024-10-17 08:51:19,2024-10-17 09:14:19,1380,34252,479530,10.102.212.103,ieee.org,60.150.204.230,HTTPS,学习,0
620,2,2024-10-17 17:39:32,2024-10-17 18:36:32,3420,227921,2051293,10.9.95.148,wikipedia.org,202.150.151.34,HTTPS,其他,0
621,2,2024-10-17 17:13:42,2024-10-17 19:13:42,7200,428562,7285560,10.30.102.94,iqiyi.com,78.221.66.128,HTTPS,休闲,0
622,2,2024-12-01 15:09:15,2024-12-01 15:44:15,2100,55958,727464,10.222.210.82,sohu.com,205.161.9.34,HTTPS,新闻,0
623,2,2024-12-01 09:40:13,2024-12-01 09:52:13,720,50496,656453,10.82.131.176,bilibili.com,132.247.172.249,HTTPS,休闲,0
624,2,2024-12-01 21:15:25,2024-12-01 21:59:25,2640,148326,1483260,10.14.125.205,tencent.com,89.200.88.90,HTTPS,休闲,0
625,2,2024-12-01 06:29:31,2024-12-01 06:33:31,240,25621,435562,10.18.103.41,netflix.com,7.162.237.6,HTTPS,休闲,0
626,2,2024-12-01 21:08:01,2024-12-01 21:46:01,2280,88885,1066630,10.90.21.247,pinduoduo.com,31.38.208.39,HTTPS,购物,0
627,2,2024-11-10 16:50:01,2024-11-10 17:10:01,1200,50235,301413,10.160.152.222,amazon.cn,93.97.95.43,HTTPS,购物,0
628,2,2024-11-10 07:57:26,2024-11-10 08:05:26,480,22978,137869,10.203.71.61,icourse163.org,213.31.32.87,HTTPS,学习,0
629,2,2024-11-10 00:36:47,2024-11-10 01:33:47,3420,224717,2696604,10.254.46.61,baidu.com,100.224.192.118,HTTPS,新闻,0
630,2,2024-11-10 23:07:49,2024-11-10 23:11:49,240,3043,48704,10.120.216.56,ieee.org,92.204.139.126,HTTPS,学习,0
631,2,2024-10-24 00:06:11,2024-10-24 01:03:11,3420,55033,990611,10.209.130.221,coursera.org,199.171.253.92,HTTPS,学习,0
632,2,2024-10-24 21:03:31,2024-10-24 21:16:31,780,56655,396591,10.162.216.122,zhihu.com,23.26.46.137,HTTPS,社交,0
633,2,2024-10-09 21:17:56,2024-10-09 21:39:56,1320,22171,332569,10.157.10.166,qq.com,60.195.187.178,HTTPS,社交,0
634,2,2024-10-09 21:02:53,2024-10-09 21:15:53,780,16675,183425,10.129.196.80,dangdang.com,53.67.27.155,HTTPS,购物,0
635,2,2025-01-05 19:57:51,2025-01-05 20:45:51,2880,70075,770836,10.226.198.3,weixin.qq.com,175.83.51.199,HTTPS,社交,0
636,2,2025-01-05 23:59:58,2025-01-06 00:19:58,1200,33380,367187,10.152.107.221,douban.com,165.54.111.44,HTTPS,社交,0
637,2,2025-01-05 11:58:28,2025-01-05 12:07:28,540,10842,184325,10.17.140.222,coursera.org,192.171.139.197,HTTPS,学习,0
638,2,2025-01-05 20:52:49,2025-01-05 21:54:49,3720,123446,2098595,10.170.216.225,weibo.com,21.221.72.55,HTTPS,社交,0
639,2,2025-01-05 16:52:10,2025-01-05 16:57:10,300,4377,65663,10.215.167.117,icourse163.org,120.126.78.204,HTTPS,学习,0
640,2,2025-01-12 09:48:03,2025-01-12 10:25:03,2220,93085,744688,10.1.205.52,taobao.com,128.123.141.45,HTTPS,购物,0
641,2,2025-01-12 12:20:36,2025-01-12 13:37:36,4620,151822,1670047,10.66.210.203,netflix.com,104.126.90.66,HTTPS,休闲,0
642,2,2025-01-12 23:28:30,2025-01-13 00:38:30,4200,65433,916070,10.144.101.22,weixin.qq.com,36.140.172.18,HTTPS,社交,0
643,2,2025-01-12 13:23:11,2025-01-12 14:10:11,2820,330713,3637851,10.10.11.237,iqiyi.com,210.56.83.86,HTTPS,休闲,0
644,2,2025-01-12 13:41:39,2025-01-12 14:02:39,1260,33808,608562,10.101.134.180,zhihu.com,75.83.51.168,HTTPS,社交,0
645,2,2025-01-12 21:03:25,2025-01-12 21:34:25,1860,72317,578543,10.45.188.44,coursera.org,105.56.186.201,HTTPS,学习,0
646,2,2025-01-12 19:07:00,2025-01-12 19:54:00,2820,195967,3527408,10.253.60.58,tencent.com,108.38.15.55,HTTPS,休闲,0
647,2,2025-01-12 16:12:55,2025-01-12 18:33:55,8460,142948,2716012,10.195.66.111,jd.com,120.182.173.184,HTTPS,购物,0
648,2,2025-01-12 08:38:13,2025-01-12 09:12:13,2040,94577,945772,10.214.92.105,jd.com,213.171.68.167,HTTPS,购物,0
649,2,2024-09-05 08:01:18,2024-09-05 08:14:18,780,12999,233992,10.127.189.150,sina.com.cn,81.228.219.74,HTTPS,新闻,0
650,2,2024-09-05 19:05:00,2024-09-05 19:19:00,840,22844,319820,10.203.108.183,sohu.com,20.68.111.4,HTTPS,新闻,0
651,2,2024-09-05 10:45:27,2024-09-05 12:05:27,4800,204163,1020817,10.26.170.239,douban.com,57.38.113.5,HTTPS,社交,0
652,2,2024-10-04 05:30:58,2024-10-04 08:05:58,9300,1082877,5414387,10.2.129.130,qq.com,152.66.225.255,HTTPS,社交,0
653,2,2024-10-04 11:24:19,2024-10-04 11:38:19,840,117768,942146,10.21.91.67,tencent.com,72.208.101.251,HTTPS,休闲,0
654,2,2024-09-10 11:32:31,2024-09-10 11:43:31,660,46213,369707,10.45.162.182,qq.com,206.174.195.239,HTTPS,社交,0
655,2,2024-09-10 19:27:09,2024-09-10 19:50:09,1380,148986,744934,10.65.255.224,tencent.com,150.137.215.70,HTTPS,休闲,0
656,2,2024-09-10 23:47:23,2024-09-11 00:16:23,1740,137371,1648461,10.135.160.112,netflix.com,27.211.207.83,HTTPS,休闲,0
657,2,2024-09-10 19:20:47,2024-09-10 19:32:47,720,60074,480595,10.225.27.49,qq.com,65.83.228.170,HTTPS,社交,0
658,2,2024-09-29 11:03:14,2024-09-29 11:53:14,3000,114741,1376900,10.83.239.112,youtube.com,90.51.14.239,HTTPS,休闲,0
659,2,2024-09-29 23:57:59,2024-09-30 00:30:59,1980,113342,1700133,10.248.234.127,bilibili.com,55.92.208.131,HTTPS,休闲,0
660,2,2024-09-19 20:54:46,2024-09-19 21:12:46,1080,75413,452479,10.104.145.47,bilibili.com,135.174.212.230,HTTPS,休闲,0
661,2,2024-09-19 14:47:32,2024-09-19 15:00:32,780,31134,311347,10.2.92.107,qq.com,139.241.174.86,HTTPS,社交,0
662,2,2024-12-29 11:15:49,2024-12-29 11:23:49,480,47490,664860,10.13.145.175,bilibili.com,195.107.93.113,HTTPS,休闲,0
663,2,2024-12-29 23:25:23,2024-12-29 23:43:23,1080,41681,333448,10.14.41.118,weibo.com,220.127.145.159,HTTPS,社交,0
664,2,2024-12-12 17:29:40,2024-12-12 18:07:40,2280,117753,471016,10.168.22.168,wiley.com,179.219.48.76,HTTPS,学习,0
665,2,2024-12-12 18:28:20,2024-12-12 19:53:20,5100,395804,1979022,10.144.165.205,zhihu.com,16.107.140.186,HTTPS,社交,0
666,2,2024-09-24 23:47:04,2024-09-25 01:01:04,4440,240956,3855312,10.47.204.66,baidu.com,191.112.203.17,HTTPS,新闻,0
667,2,2024-09-24 08:15:49,2024-09-24 08:42:49,1620,26378,263785,10.83.198.200,coursera.org,206.215.187.222,HTTPS,学习,0
668,2,2024-09-24 19:18:41,2024-09-24 19:59:41,2460,25854,491239,10.221.158.232,douban.com,28.212.55.128,HTTPS,社交,0
669,2,2024-11-06 10:08:22,2024-11-06 11:00:22,3120,94370,943703,10.250.228.227,zhihu.com,41.64.97.227,HTTPS,社交,0
670,2,2024-11-06 21:30:17,2024-11-06 22:01:17,1860,412476,2474858,10.216.188.158,iqiyi.com,138.104.244.156,HTTPS,休闲,0
671,2,2024-09-01 14:27:40,2024-09-01 15:06:40,2340,29414,411810,10.237.114.166,coursera.org,65.9.198.255,HTTPS,学习,0
672,2,2024-09-01 14:59:31,2024-09-01 15:23:31,1440,147192,883152,10.148.239.112,jd.com,188.0.255.190,HTTPS,购物,0
673,2,2024-09-01 14:58:51,2024-09-01 17:12:51,8040,999048,7992391,10.153.127.134,bilibili.com,150.179.124.9,HTTPS,休闲,0
674,2,2024-11-18 22:18:36,2024-11-18 23:57:36,5940,129020,645100,10.55.217.106,wiley.com,187.112.5.86,HTTPS,学习,0
675,2,2024-11-18 01:29:42,2024-11-18 01:46:42,1020,55175,827637,10.130.41.197,weibo.com,193.1.71.22,HTTPS,社交,0
676,2,2024-11-18 10:01:07,2024-11-18 10:20:07,1140,26029,234266,10.201.23.22,ieee.org,51.152.112.153,HTTPS,学习,0
677,2,2024-11-09 18:56:45,2024-11-09 19:16:45,1200,23410,421396,10.230.135.88,douban.com,33.104.140.238,HTTPS,社交,0
678,2,2024-12-04 20:13:11,2024-12-04 20:53:11,2400,54807,657695,10.54.222.137,qq.com,184.84.59.160,HTTPS,社交,0
679,2,2024-12-04 06:00:25,2024-12-04 06:57:25,3420,68443,1300430,10.235.207.223,bilibili.com,63.8.72.235,HTTPS,休闲,0
680,2,2024-12-04 16:46:31,2024-12-04 17:14:31,1680,51413,771196,10.202.154.23,zhihu.com,102.99.35.85,HTTPS,社交,0
681,2,2024-12-04 13:08:00,2024-12-04 13:50:00,2520,60447,241788,10.96.13.54,coursera.org,186.188.252.110,HTTPS,学习,0
682,2,2024-12-04 15:41:09,2024-12-04 16:39:09,3480,116142,1161427,10.44.154.198,douban.com,222.46.189.13,HTTPS,社交,0
683,2,2024-12-04 10:09:30,2024-12-04 10:29:30,1200,39160,352449,10.78.227.247,douban.com,13.54.210.209,HTTPS,社交,0
684,2,2024-12-04 18:30:01,2024-12-04 20:41:01,7860,934490,9344909,10.150.200.14,iqiyi.com,51.0.171.100,HTTPS,休闲,0
685,2,2024-11-01 14:00:06,2024-11-01 14:19:06,1140,26985,512731,10.148.18.125,cnki.net,119.147.117.231,HTTPS,学习,0
686,2,2024-11-01 22:31:32,2024-11-01 23:04:32,1980,353680,1768400,10.9.216.148,iqiyi.com,167.138.185.13,HTTPS,休闲,0
687,2,2024-12-17 11:35:04,2024-12-17 12:01:04,1560,47846,813396,10.242.59.127,weixin.qq.com,142.229.172.4,HTTPS,社交,0
688,2,2024-12-17 09:41:22,2024-12-17 10:07:22,1560,122548,490196,10.82.147.186,ieee.org,5.19.34.185,HTTPS,学习,0
689,2,2024-11-30 12:30:22,2024-11-30 13:05:22,2100,174650,1921157,10.173.239.34,youtube.com,54.42.138.247,HTTPS,休闲,0
690,2,2024-11-30 13:46:45,2024-11-30 13:54:45,480,21810,327165,10.241.82.160,weixin.qq.com,17.152.66.120,HTTPS,社交,0
691,2,2024-11-30 21:18:44,2024-11-30 21:37:44,1140,76017,608142,10.88.102.41,youtube.com,143.236.13.22,HTTPS,休闲,0
692,2,2024-11-30 23:31:06,2024-12-01 00:45:06,4440,167243,3177629,10.155.120.54,dangdang.com,36.176.188.158,HTTPS,购物,0
693,2,2024-12-21 13:03:01,2024-12-21 13:41:01,2280,55491,832376,10.81.89.212,ieee.org,144.71.198.248,HTTPS,学习,0
694,2,2024-12-21 21:02:51,2024-12-22 01:02:51,14400,794614,5562301,10.116.61.144,tencent.com,172.40.17.29,HTTPS,休闲,0
695,2,2024-12-21 21:31:16,2024-12-21 22:17:16,2760,274430,1372153,10.136.77.219,qq.com,142.9.79.14,HTTPS,社交,0
696,2,2024-12-21 18:38:42,2024-12-21 19:31:42,3180,108527,1953492,10.234.56.250,tencent.com,187.86.109.145,HTTPS,休闲,0
697,2,2024-10-29 10:50:39,2024-10-29 11:26:39,2160,122321,611610,10.53.85.162,weibo.com,78.39.127.183,HTTPS,社交,0
698,2,2024-10-29 06:55:13,2024-10-29 09:08:13,7980,106360,1382686,10.226.255.188,icourse163.org,9.125.68.174,HTTPS,学习,0
699,2,2024-10-25 07:09:41,2024-10-25 07:45:41,2160,229018,1832149,10.62.103.113,bilibili.com,106.96.56.57,HTTPS,休闲,0
700,2,2024-10-25 10:49:49,2024-10-25 10:58:49,540,3767,71581,10.174.146.130,douban.com,37.227.8.235,HTTPS,社交,0
701,2,2025-01-04 09:05:17,2025-01-04 09:41:17,2160,149222,2536780,10.184.125.39,youtube.com,175.151.159.239,HTTPS,休闲,0
702,2,2024-11-17 08:26:50,2024-11-17 09:13:50,2820,40844,694358,10.211.209.230,zhihu.com,16.234.177.149,HTTPS,社交,0
703,2,2024-11-17 14:54:33,2024-11-17 15:37:33,2580,93156,1676810,10.74.5.184,douban.com,90.56.206.49,HTTPS,社交,0
704,2,2024-11-17 07:04:05,2024-11-17 08:13:05,4140,165782,1492040,10.222.31.101,zhihu.com,139.0.26.125,HTTPS,社交,0
705,2,2024-11-17 07:42:59,2024-11-17 07:58:59,960,66282,331410,10.151.214.103,weibo.com,164.121.135.10,HTTPS,社交,0
706,2,2024-12-25 14:55:19,2024-12-25 15:18:19,1380,342516,1370064,10.143.75.180,tencent.com,71.169.209.179,HTTPS,休闲,0
707,2,2024-12-25 20:28:41,2024-12-25 20:59:41,1860,27710,498793,10.176.207.199,wiley.com,178.165.188.92,HTTPS,学习,0
708,2,2024-12-25 18:56:19,2024-12-25 19:13:19,1020,10191,142681,10.199.64.134,qq.com,213.163.76.154,HTTPS,社交,0
709,2,2024-12-25 10:18:13,2024-12-25 11:47:13,5340,98429,1279590,10.174.81.6,zhihu.com,61.191.0.234,HTTPS,社交,0
710,2,2024-12-14 21:56:50,2024-12-14 22:32:50,2160,269451,2963968,10.155.216.253,bilibili.com,138.41.99.252,HTTPS,休闲,0
711,2,2024-12-14 15:07:46,2024-12-14 15:35:46,1680,38007,456095,10.181.63.13,dangdang.com,40.24.127.181,HTTPS,购物,0
712,2,2024-12-14 22:28:19,2024-12-14 22:46:19,1080,46910,844384,10.173.120.207,taobao.com,187.101.46.117,HTTPS,购物,0
713,2,2024-12-14 06:36:45,2024-12-14 07:02:45,1560,222999,2452995,10.179.153.73,tencent.com,74.186.97.254,HTTPS,休闲,0
714,2,2024-12-14 23:43:08,2024-12-15 00:53:08,4200,181864,2000514,10.53.167.133,zhihu.com,155.93.142.225,HTTPS,社交,0
715,2,2024-12-06 13:12:52,2024-12-06 13:38:52,1560,46977,375820,10.217.210.21,ieee.org,186.133.99.237,HTTPS,学习,0
716,2,2024-12-28 13:03:27,2024-12-28 14:40:27,5820,187662,3377932,10.39.189.174,bilibili.com,100.54.115.178,HTTPS,休闲,0
717,2,2024-12-28 13:25:37,2024-12-28 15:40:37,8100,187401,2998432,10.135.255.163,ieee.org,1.248.31.35,HTTPS,学习,0
718,2,2024-12-28 19:28:44,2024-12-28 19:54:44,1560,63626,1081650,10.83.73.130,douban.com,202.150.142.226,HTTPS,社交,0
719,2,2024-11-24 20:31:45,2024-11-24 20:49:45,1080,53840,376887,10.108.233.122,jd.com,164.86.30.23,HTTPS,购物,0
720,2,2024-11-24 17:47:10,2024-11-24 18:22:10,2100,157458,1102212,10.209.56.31,baidu.com,219.135.16.98,HTTPS,新闻,0
721,2,2024-11-24 20:36:18,2024-11-24 21:11:18,2100,56201,393408,10.190.156.254,163.com,100.242.132.229,HTTPS,新闻,0
722,2,2024-11-12 09:19:18,2024-11-12 11:01:18,6120,124940,999525,10.72.215.13,cnki.net,142.72.110.230,HTTPS,学习,0
723,2,2024-11-12 20:56:18,2024-11-12 21:34:18,2280,30514,579771,10.1.62.141,163.com,145.186.47.214,HTTPS,新闻,0
724,2,2024-11-12 18:04:55,2024-11-12 18:46:55,2520,35714,464294,10.231.172.201,weixin.qq.com,86.118.218.88,HTTPS,社交,0
725,3,2024-12-31 11:24:07,2024-12-31 11:44:07,1200,16260,292696,10.208.33.124,zhihu.com,145.59.155.207,HTTPS,社交,0
726,3,2024-12-31 09:26:40,2024-12-31 09:40:40,840,51776,207107,10.137.51.64,icourse163.org,101.171.240.133,HTTPS,学习,0
727,3,2024-12-31 22:41:50,2024-12-31 22:52:50,660,19612,333416,10.228.42.217,tencent.com,105.153.128.221,HTTPS,休闲,0
728,3,2024-12-31 19:13:50,2024-12-31 19:46:50,1980,29741,267671,10.125.216.247,ieee.org,8.158.162.223,HTTPS,学习,0
729,3,2024-10-04 11:28:02,2024-10-04 12:05:02,2220,35186,457424,10.85.0.16,zhihu.com,116.81.26.104,HTTPS,社交,0
730,3,2024-10-04 11:17:38,2024-10-04 12:08:38,3060,54972,879561,10.179.108.150,wiley.com,58.80.106.218,HTTPS,学习,0
731,3,2024-10-04 19:18:02,2024-10-04 20:05:02,2820,90856,545142,10.153.45.102,ieee.org,37.57.84.137,HTTPS,学习,0
732,3,2024-10-04 18:53:08,2024-10-04 19:04:08,660,21103,358758,10.107.162.227,icourse163.org,66.220.174.77,HTTPS,学习,0
733,3,2024-10-06 13:40:16,2024-10-06 14:02:16,1320,40932,573054,10.174.107.118,weixin.qq.com,140.16.232.69,HTTPS,社交,0
734,3,2024-10-06 03:21:01,2024-10-06 03:52:01,1860,257240,1028961,10.243.2.231,tencent.com,3.226.135.114,HTTPS,休闲,0
735,3,2024-10-06 10:43:11,2024-10-06 11:04:11,1260,35811,680426,10.201.41.202,taobao.com,60.221.220.132,HTTPS,购物,0
736,3,2024-10-06 12:34:01,2024-10-06 13:08:01,2040,83477,1252168,10.192.183.100,weibo.com,86.243.124.252,HTTPS,社交,0
737,3,2025-01-08 06:53:49,2025-01-08 08:16:49,4980,38427,576419,10.98.227.3,qq.com,14.6.2.73,HTTPS,社交,0
738,3,2025-01-08 21:47:01,2025-01-08 22:04:01,1020,31176,467646,10.98.46.209,sina.com.cn,116.50.224.34,HTTPS,新闻,0
739,3,2025-01-08 10:40:19,2025-01-08 11:10:19,1800,25784,489905,10.185.18.72,docker.com,30.33.8.248,HTTPS,其他,0
740,3,2025-01-08 02:57:45,2025-01-08 03:19:45,1320,8111,129789,10.56.142.146,wiley.com,75.43.198.102,HTTPS,学习,0
741,3,2025-01-08 20:35:12,2025-01-08 20:42:12,420,68124,613120,10.33.65.191,youtube.com,119.144.115.248,HTTPS,休闲,0
742,3,2025-01-08 10:08:16,2025-01-08 11:03:16,3300,226038,2712464,10.98.11.254,weibo.com,78.119.46.150,HTTPS,社交,0
743,3,2025-01-08 20:39:16,2025-01-08 22:15:16,5760,615026,2460107,10.218.26.219,ieee.org,29.75.55.71,HTTPS,学习,0
744,3,2024-12-25 19:27:54,2024-12-25 20:21:54,3240,167287,3011177,10.253.185.133,netflix.com,159.80.63.88,HTTPS,休闲,0
745,3,2024-12-25 10:56:46,2024-12-25 11:54:46,3480,108291,1840947,10.229.161.2,bilibili.com,208.66.149.159,HTTPS,休闲,0
746,3,2024-12-25 12:12:21,2024-12-25 12:49:21,2220,144220,576881,10.115.216.246,amazon.cn,190.180.198.30,HTTPS,购物,0
747,3,2024-12-25 09:58:15,2024-12-25 11:19:15,4860,202120,2627570,10.32.49.8,bilibili.com,179.232.24.4,HTTPS,休闲,0
748,3,2024-12-25 17:27:51,2024-12-25 18:18:51,3060,43155,604173,10.128.126.28,douban.com,151.112.0.97,HTTPS,社交,0
749,3,2024-12-25 15:15:21,2024-12-25 16:40:21,5100,70773,778508,10.37.224.196,wiley.com,162.199.137.213,HTTPS,学习,0
750,3,2024-12-25 23:40:28,2024-12-26 01:04:28,5040,935405,4677028,10.17.193.81,bilibili.com,156.200.203.63,HTTPS,休闲,0
751,3,2024-12-25 16:50:08,2024-12-25 18:10:08,4800,46606,838922,10.28.154.157,icourse163.org,172.218.133.58,HTTPS,学习,0
752,3,2024-12-24 17:04:06,2024-12-24 18:22:06,4680,78683,1022883,10.195.205.25,douban.com,75.187.144.113,HTTPS,社交,0
753,3,2024-12-24 19:48:26,2024-12-24 22:30:26,9720,578299,2313197,10.232.196.119,ieee.org,160.245.119.166,HTTPS,学习,0
754,3,2024-10-09 18:56:39,2024-10-09 19:17:39,1260,57056,228225,10.232.168.151,douban.com,157.14.19.178,HTTPS,社交,0
755,3,2024-10-09 21:06:06,2024-10-09 21:21:06,900,25795,154774,10.99.64.164,qq.com,159.53.108.232,HTTPS,社交,0
756,3,2024-11-23 22:16:22,2024-11-24 02:16:22,14400,881354,15864383,10.95.124.36,tencent.com,179.180.224.73,HTTPS,休闲,0
757,3,2024-11-23 17:03:08,2024-11-23 17:25:08,1320,39947,599210,10.159.74.38,weibo.com,134.198.125.82,HTTPS,社交,0
758,3,2024-12-12 22:19:38,2024-12-12 22:48:38,1740,136982,547929,10.74.29.61,douban.com,113.250.251.97,HTTPS,社交,0
759,3,2024-11-19 11:52:53,2024-11-19 12:33:53,2460,120702,2051941,10.176.100.250,zhihu.com,51.135.130.151,HTTPS,社交,0
760,3,2024-11-19 21:40:58,2024-11-19 22:15:58,2100,126218,1767054,10.96.243.178,youtube.com,151.253.19.83,HTTPS,休闲,0
761,3,2024-11-19 12:38:44,2024-11-19 13:21:44,2580,62322,872510,10.153.214.85,wiley.com,23.196.133.254,HTTPS,学习,0
762,3,2024-11-19 06:06:29,2024-11-19 06:48:29,2520,105470,421884,10.114.117.120,jd.com,26.161.166.143,HTTPS,购物,0
763,3,2024-11-19 06:13:15,2024-11-19 06:32:15,1140,114031,1596444,10.192.105.103,tencent.com,132.186.246.80,HTTPS,休闲,0
764,3,2024-11-25 08:52:00,2024-11-25 09:10:00,1080,9774,146620,10.15.58.37,coursera.org,123.237.121.174,HTTPS,学习,0
765,3,2024-11-25 20:28:12,2024-11-25 20:59:12,1860,109610,1644160,10.22.15.51,wikipedia.org,98.245.182.177,HTTPS,其他,0
766,3,2025-01-03 07:18:11,2025-01-03 08:06:11,2880,84585,761273,10.173.125.46,coursera.org,105.37.89.129,HTTPS,学习,0
767,3,2025-01-03 13:01:11,2025-01-03 13:23:11,1320,87144,348577,10.70.194.168,coursera.org,87.43.71.96,HTTPS,学习,0
768,3,2025-01-03 21:21:59,2025-01-03 21:59:59,2280,31510,346616,10.189.190.170,icourse163.org,123.55.59.117,HTTPS,学习,0
769,3,2024-10-23 06:33:51,2024-10-23 06:40:51,420,26630,159783,10.60.73.226,coursera.org,168.245.236.141,HTTPS,学习,0
770,3,2024-10-23 21:50:12,2024-10-23 22:19:12,1740,38733,581000,10.162.219.251,qq.com,201.99.79.78,HTTPS,社交,0
771,3,2024-10-20 18:58:02,2024-10-20 19:28:02,1800,35439,460714,10.76.167.64,coursera.org,14.0.12.168,HTTPS,学习,0
772,3,2024-10-20 15:40:50,2024-10-20 15:47:50,420,6976,132560,10.107.41.201,icourse163.org,96.66.103.208,HTTPS,学习,0
773,3,2024-09-30 15:50:42,2024-09-30 16:41:42,3060,69345,1109529,10.191.255.133,iqiyi.com,88.78.166.217,HTTPS,休闲,0
774,3,2024-09-30 20:11:20,2024-09-30 22:14:20,7380,191356,3635778,10.253.242.69,douban.com,135.119.61.233,HTTPS,社交,0
775,3,2025-01-09 15:25:40,2025-01-09 15:56:40,1860,77375,773752,10.112.103.116,ieee.org,147.187.57.1,HTTPS,学习,0
776,3,2025-01-09 21:25:13,2025-01-09 23:34:13,7740,415234,6643759,10.80.191.66,youtube.com,44.229.250.35,HTTPS,休闲,0
777,3,2025-01-09 21:05:08,2025-01-09 21:13:08,480,13792,206884,10.117.21.120,tencent.com,163.226.148.28,HTTPS,休闲,0
778,3,2025-01-09 20:39:21,2025-01-09 20:54:21,900,57683,980615,10.209.188.206,tencent.com,196.15.55.37,HTTPS,休闲,0
779,3,2025-01-09 09:20:17,2025-01-09 11:51:17,9060,73561,1324099,10.119.135.166,wiley.com,147.195.81.229,HTTPS,学习,0
780,3,2025-01-09 18:22:57,2025-01-09 20:23:57,7260,476622,2859738,10.141.116.26,bilibili.com,105.69.55.235,HTTPS,休闲,0
781,3,2024-10-21 08:04:23,2024-10-21 08:15:23,660,9444,132222,10.100.168.65,weibo.com,19.133.177.173,HTTPS,社交,0
782,3,2024-10-21 09:47:52,2024-10-21 10:28:52,2460,45306,362449,10.133.4.198,cnki.net,28.24.192.118,HTTPS,学习,0
783,3,2024-10-14 23:18:52,2024-10-14 23:31:52,780,27539,440628,10.207.6.121,pinduoduo.com,78.178.174.162,HTTPS,购物,0
784,3,2024-10-14 20:48:09,2024-10-14 21:27:09,2340,197160,1971602,10.242.119.133,tencent.com,104.250.8.70,HTTPS,休闲,0
785,3,2024-11-09 21:50:35,2024-11-09 22:11:35,1260,46707,840727,10.174.43.81,zhihu.com,109.137.170.71,HTTPS,社交,0
786,3,2024-09-06 10:27:49,2024-09-06 11:15:49,2880,62160,1118886,10.15.191.36,sina.com.cn,191.54.227.186,HTTPS,新闻,0
787,3,2024-09-06 00:55:08,2024-09-06 01:36:08,2460,181793,727173,10.255.181.87,ieee.org,22.192.173.171,HTTPS,学习,0
788,3,2025-01-02 06:26:27,2025-01-02 07:10:27,2640,254302,3305932,10.166.11.146,youtube.com,30.79.45.130,HTTPS,休闲,0
789,3,2025-01-02 22:59:08,2025-01-02 23:18:08,1140,66870,936185,10.200.195.53,bilibili.com,167.51.14.220,HTTPS,休闲,0
790,3,2025-01-02 15:04:34,2025-01-02 15:22:34,1080,51249,358743,10.168.231.164,amazon.cn,11.171.196.48,HTTPS,购物,0
791,3,2024-10-27 17:05:10,2024-10-27 18:29:10,5040,320774,2886966,10.16.250.7,netflix.com,84.104.98.57,HTTPS,休闲,0
792,3,2024-10-27 03:12:04,2024-10-27 03:36:04,1440,114003,1254033,10.149.35.117,youtube.com,104.153.99.214,HTTPS,休闲,0
793,3,2024-10-27 12:23:33,2024-10-27 16:10:33,13620,230537,3919132,10.200.80.254,bilibili.com,42.62.68.79,HTTPS,休闲,0
794,3,2024-12-04 17:08:34,2024-12-04 17:47:34,2340,102682,616097,10.199.105.34,icourse163.org,176.196.220.212,HTTPS,学习,0
795,3,2024-12-04 21:19:27,2024-12-04 21:28:27,540,38214,496795,10.103.234.71,youtube.com,160.74.82.118,HTTPS,休闲,0
796,3,2024-12-04 19:00:09,2024-12-04 19:26:09,1560,16974,271598,10.126.168.234,coursera.org,92.7.173.169,HTTPS,学习,0
797,3,2025-01-12 13:56:31,2025-01-12 14:19:31,1380,280910,1404553,10.46.147.166,tencent.com,179.84.233.49,HTTPS,休闲,0
798,3,2025-01-12 07:22:44,2025-01-12 08:52:44,5400,215909,1943184,10.212.127.46,sohu.com,106.15.135.47,HTTPS,新闻,0
799,3,2024-11-22 01:46:27,2024-11-22 02:21:27,2100,62050,558454,10.48.201.179,ieee.org,1.241.93.139,HTTPS,学习,0
