borrow_id,user_id,book_isbn,book_title,category,borrow_date,due_date,return_date,renew_count,library_branch
1398,764,978-7-535,学术参考资料,I247,2025-12-12,2026-01-11,2025-12-19,0,主图书馆
1399,764,978-7-943,学术参考资料,I247,2025-10-29,2025-11-28,2025-11-12,0,主图书馆
1400,765,978-7-708,学术参考资料,TP31,2025-10-20,2025-11-19,2025-11-08,0,主图书馆
1401,765,978-7-702,学术参考资料,I247,2025-12-02,2026-01-01,2025-12-10,0,主图书馆
1402,765,978-7-536,学术参考资料,TP31,2025-10-01,2025-10-31,2025-10-13,0,主图书馆
1403,765,978-7-562,学术参考资料,TP31,2025-11-02,2025-12-02,2025-11-24,0,主图书馆
1404,766,978-7-540,学术参考资料,I247,2025-11-05,2025-12-05,2025-11-22,0,主图书馆
1405,766,978-7-234,学术参考资料,I247,2025-12-03,2026-01-02,2025-12-14,0,主图书馆
1406,766,978-7-390,学术参考资料,TP31,2025-12-21,2026-01-20,2026-01-09,0,主图书馆
1407,766,978-7-843,学术参考资料,TP31,2025-11-21,2025-12-21,2025-12-14,0,主图书馆
1408,771,978-7-462,学术参考资料,I247,2025-10-13,2025-11-12,2025-10-22,0,主图书馆
1409,771,978-7-192,学术参考资料,TP31,2025-11-17,2025-12-17,2025-12-03,0,主图书馆
1410,773,978-7-349,学术参考资料,TP31,2025-10-06,2025-11-05,2025-10-21,0,主图书馆
1411,773,978-7-932,学术参考资料,I247,2025-12-19,2026-01-18,2025-12-31,0,主图书馆
1412,773,978-7-323,学术参考资料,I247,2025-09-01,2025-10-01,2025-09-10,0,主图书馆
1413,773,978-7-853,学术参考资料,I247,2025-09-30,2025-10-30,2025-10-24,0,主图书馆
1414,774,978-7-163,学术参考资料,TP31,2025-12-08,2026-01-07,2026-01-02,0,主图书馆
1415,774,978-7-162,学术参考资料,TP31,2025-12-22,2026-01-21,2026-01-03,0,主图书馆
1416,774,978-7-701,学术参考资料,TP31,2025-11-25,2025-12-25,2025-12-03,0,主图书馆
1417,774,978-7-495,学术参考资料,I247,2025-09-26,2025-10-26,2025-10-09,0,主图书馆
1418,775,978-7-177,学术参考资料,TP31,2025-09-13,2025-10-13,2025-10-06,0,主图书馆
1419,776,978-7-358,学术参考资料,I247,2025-10-23,2025-11-22,2025-11-01,0,主图书馆
1420,777,978-7-872,学术参考资料,TP31,2025-10-16,2025-11-15,2025-11-08,0,主图书馆
1421,782,978-7-297,学术参考资料,TP31,2025-11-11,2025-12-11,2025-11-23,0,主图书馆
1422,782,978-7-564,学术参考资料,TP31,2025-10-29,2025-11-28,2025-11-19,0,主图书馆
1423,782,978-7-786,学术参考资料,I247,2025-10-20,2025-11-19,2025-11-07,0,主图书馆
1424,785,978-7-942,学术参考资料,I247,2025-10-08,2025-11-07,2025-10-14,0,主图书馆
1425,785,978-7-251,学术参考资料,TP31,2025-09-18,2025-10-18,2025-09-29,0,主图书馆
1426,785,978-7-135,学术参考资料,TP31,2025-09-28,2025-10-28,2025-10-10,0,主图书馆
1427,785,978-7-353,学术参考资料,I247,2025-12-02,2026-01-01,2025-12-23,0,主图书馆
1428,785,978-7-280,学术参考资料,I247,2025-10-02,2025-11-01,2025-10-21,0,主图书馆
1429,791,978-7-499,学术参考资料,TP31,2025-09-29,2025-10-29,2025-10-12,0,主图书馆
1430,791,978-7-171,学术参考资料,I247,2025-11-06,2025-12-06,2025-11-28,0,主图书馆
1431,791,978-7-581,学术参考资料,I247,2025-09-29,2025-10-29,2025-10-15,0,主图书馆
1432,793,978-7-290,学术参考资料,TP31,2025-11-15,2025-12-15,2025-11-29,0,主图书馆
1433,793,978-7-221,学术参考资料,I247,2025-12-17,2026-01-16,2026-01-09,0,主图书馆
1434,793,978-7-750,学术参考资料,I247,2025-10-18,2025-11-17,2025-11-05,0,主图书馆
1435,795,978-7-311,学术参考资料,TP31,2025-10-17,2025-11-16,2025-11-02,0,主图书馆
1436,795,978-7-457,学术参考资料,TP31,2025-12-09,2026-01-08,2025-12-30,0,主图书馆
1437,795,978-7-571,学术参考资料,TP31,2025-09-11,2025-10-11,2025-09-24,0,主图书馆
1438,795,978-7-815,学术参考资料,TP31,2025-10-17,2025-11-16,2025-10-31,0,主图书馆
1439,795,978-7-381,学术参考资料,TP31,2025-11-07,2025-12-07,2025-11-25,0,主图书馆
1440,796,978-7-704,学术参考资料,I247,2025-10-20,2025-11-19,2025-10-27,0,主图书馆
1441,796,978-7-879,学术参考资料,TP31,2025-10-06,2025-11-05,2025-10-28,0,主图书馆
1442,796,978-7-523,学术参考资料,TP31,2025-09-26,2025-10-26,2025-10-12,0,主图书馆
1443,798,978-7-695,学术参考资料,TP31,2025-12-15,2026-01-14,2026-01-08,0,主图书馆
1444,798,978-7-128,学术参考资料,I247,2025-09-30,2025-10-30,2025-10-08,0,主图书馆
1445,798,978-7-541,学术参考资料,TP31,2025-09-02,2025-10-02,2025-09-23,0,主图书馆
1446,798,978-7-621,学术参考资料,TP31,2025-12-25,2026-01-24,2025-12-31,0,主图书馆
1447,801,978-7-543,学术参考资料,TP31,2025-10-16,2025-11-15,2025-10-28,0,主图书馆
1448,801,978-7-434,学术参考资料,I247,2025-12-18,2026-01-17,2026-01-06,0,主图书馆
1449,801,978-7-798,学术参考资料,I247,2025-10-23,2025-11-22,2025-11-10,0,主图书馆
1450,802,978-7-833,学术参考资料,TP31,2025-11-28,2025-12-28,2025-12-11,0,主图书馆
1451,802,978-7-947,学术参考资料,I247,2025-10-09,2025-11-08,2025-10-24,0,主图书馆
1452,803,978-7-488,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-28,0,主图书馆
1453,803,978-7-575,学术参考资料,TP31,2025-12-22,2026-01-21,2025-12-28,0,主图书馆
1454,803,978-7-897,学术参考资料,I247,2025-10-09,2025-11-08,2025-10-21,0,主图书馆
1455,803,978-7-710,学术参考资料,I247,2025-11-14,2025-12-14,2025-11-28,0,主图书馆
1456,809,978-7-992,学术参考资料,I247,2025-09-22,2025-10-22,2025-10-06,0,主图书馆
1457,809,978-7-947,学术参考资料,I247,2025-11-28,2025-12-28,2025-12-09,0,主图书馆
1458,809,978-7-955,学术参考资料,I247,2025-10-01,2025-10-31,2025-10-14,0,主图书馆
1459,809,978-7-447,学术参考资料,TP31,2025-09-04,2025-10-04,2025-09-13,0,主图书馆
1460,809,978-7-610,学术参考资料,TP31,2025-11-21,2025-12-21,2025-11-28,0,主图书馆
1461,810,978-7-868,学术参考资料,I247,2025-10-18,2025-11-17,2025-10-31,0,主图书馆
1462,813,978-7-245,学术参考资料,I247,2025-12-06,2026-01-05,2025-12-17,0,主图书馆
1463,813,978-7-518,学术参考资料,TP31,2025-10-06,2025-11-05,2025-10-19,0,主图书馆
1464,813,978-7-639,学术参考资料,TP31,2025-09-24,2025-10-24,2025-10-12,0,主图书馆
1465,813,978-7-980,学术参考资料,TP31,2025-09-18,2025-10-18,2025-09-26,0,主图书馆
1466,813,978-7-203,学术参考资料,I247,2025-09-04,2025-10-04,2025-09-17,0,主图书馆
1467,816,978-7-301,学术参考资料,TP31,2025-09-19,2025-10-19,2025-10-07,0,主图书馆
1468,816,978-7-209,学术参考资料,I247,2025-09-20,2025-10-20,2025-09-28,0,主图书馆
1469,816,978-7-556,学术参考资料,I247,2025-11-27,2025-12-27,2025-12-10,0,主图书馆
1470,819,978-7-702,学术参考资料,TP31,2025-10-30,2025-11-29,2025-11-24,0,主图书馆
1471,822,978-7-673,学术参考资料,I247,2025-12-10,2026-01-09,2025-12-20,0,主图书馆
1472,824,978-7-826,学术参考资料,I247,2025-11-03,2025-12-03,2025-11-21,0,主图书馆
1473,824,978-7-997,学术参考资料,I247,2025-12-15,2026-01-14,2025-12-26,0,主图书馆
1474,825,978-7-827,学术参考资料,I247,2025-10-20,2025-11-19,2025-11-09,0,主图书馆
1475,825,978-7-698,学术参考资料,TP31,2025-09-10,2025-10-10,2025-09-15,0,主图书馆
1476,825,978-7-372,学术参考资料,TP31,2025-12-27,2026-01-26,2026-01-05,0,主图书馆
1477,825,978-7-320,学术参考资料,TP31,2025-09-14,2025-10-14,2025-10-09,0,主图书馆
1478,831,978-7-864,学术参考资料,TP31,2025-12-11,2026-01-10,2026-01-04,0,主图书馆
1479,833,978-7-592,学术参考资料,I247,2025-12-02,2026-01-01,2025-12-08,0,主图书馆
1480,833,978-7-107,学术参考资料,I247,2025-11-08,2025-12-08,2025-11-21,0,主图书馆
1481,833,978-7-742,学术参考资料,I247,2025-11-30,2025-12-30,2025-12-08,0,主图书馆
1482,833,978-7-665,学术参考资料,I247,2025-10-22,2025-11-21,2025-11-08,0,主图书馆
1483,834,978-7-387,学术参考资料,TP31,2025-11-28,2025-12-28,2025-12-10,0,主图书馆
1484,834,978-7-393,学术参考资料,TP31,2025-10-17,2025-11-16,2025-10-25,0,主图书馆
1485,834,978-7-384,学术参考资料,I247,2025-11-24,2025-12-24,2025-12-05,0,主图书馆
1486,834,978-7-759,学术参考资料,I247,2025-10-23,2025-11-22,2025-11-08,0,主图书馆
1487,835,978-7-538,学术参考资料,I247,2025-12-09,2026-01-08,2025-12-23,0,主图书馆
1488,835,978-7-607,学术参考资料,I247,2025-12-24,2026-01-23,2026-01-17,0,主图书馆
1489,835,978-7-945,学术参考资料,TP31,2025-11-07,2025-12-07,2025-11-16,0,主图书馆
1490,836,978-7-214,学术参考资料,I247,2025-12-13,2026-01-12,2026-01-04,0,主图书馆
1491,836,978-7-463,学术参考资料,I247,2025-12-27,2026-01-26,2026-01-01,0,主图书馆
1492,836,978-7-342,学术参考资料,TP31,2025-12-25,2026-01-24,2026-01-11,0,主图书馆
1493,836,978-7-127,学术参考资料,I247,2025-12-19,2026-01-18,2025-12-24,0,主图书馆
1494,838,978-7-797,学术参考资料,TP31,2025-09-09,2025-10-09,2025-10-01,0,主图书馆
1495,838,978-7-114,学术参考资料,I247,2025-11-18,2025-12-18,2025-11-28,0,主图书馆
1496,839,978-7-701,学术参考资料,I247,2025-09-20,2025-10-20,2025-10-04,0,主图书馆
1497,840,978-7-796,学术参考资料,I247,2025-10-18,2025-11-17,2025-10-30,0,主图书馆
1498,840,978-7-407,学术参考资料,TP31,2025-09-26,2025-10-26,2025-10-09,0,主图书馆
1499,840,978-7-281,学术参考资料,TP31,2025-12-22,2026-01-21,2026-01-14,0,主图书馆
1500,840,978-7-173,学术参考资料,I247,2025-09-16,2025-10-16,2025-09-29,0,主图书馆
1501,840,978-7-981,学术参考资料,I247,2025-10-29,2025-11-28,2025-11-16,0,主图书馆
1502,841,978-7-671,学术参考资料,I247,2025-09-25,2025-10-25,2025-10-05,0,主图书馆
1503,841,978-7-612,学术参考资料,I247,2025-12-21,2026-01-20,2025-12-30,0,主图书馆
1504,841,978-7-335,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-31,0,主图书馆
1505,843,978-7-498,学术参考资料,TP31,2025-09-10,2025-10-10,2025-10-05,0,主图书馆
1506,843,978-7-357,学术参考资料,TP31,2025-11-07,2025-12-07,2025-11-18,0,主图书馆
1507,843,978-7-656,学术参考资料,TP31,2025-12-12,2026-01-11,2025-12-29,0,主图书馆
1508,843,978-7-547,学术参考资料,I247,2025-11-10,2025-12-10,2025-11-16,0,主图书馆
1509,845,978-7-289,学术参考资料,I247,2025-09-16,2025-10-16,2025-10-11,0,主图书馆
1510,845,978-7-682,学术参考资料,I247,2025-10-10,2025-11-09,2025-10-23,0,主图书馆
1511,845,978-7-336,学术参考资料,TP31,2025-09-29,2025-10-29,2025-10-13,0,主图书馆
1512,846,978-7-964,学术参考资料,TP31,2025-12-05,2026-01-04,2025-12-15,0,主图书馆
1513,846,978-7-984,学术参考资料,I247,2025-11-15,2025-12-15,2025-12-06,0,主图书馆
1514,846,978-7-954,学术参考资料,TP31,2025-12-05,2026-01-04,2025-12-14,0,主图书馆
1515,847,978-7-559,学术参考资料,I247,2025-09-17,2025-10-17,2025-09-28,0,主图书馆
1516,847,978-7-236,学术参考资料,I247,2025-11-05,2025-12-05,2025-11-28,0,主图书馆
1517,847,978-7-365,学术参考资料,TP31,2025-10-24,2025-11-23,2025-11-17,0,主图书馆
1518,847,978-7-322,学术参考资料,I247,2025-11-28,2025-12-28,2025-12-05,0,主图书馆
1519,849,978-7-764,学术参考资料,I247,2025-10-23,2025-11-22,2025-11-02,0,主图书馆
1520,851,978-7-427,学术参考资料,TP31,2025-10-16,2025-11-15,2025-11-09,0,主图书馆
1521,851,978-7-432,学术参考资料,TP31,2025-10-29,2025-11-28,2025-11-11,0,主图书馆
1522,853,978-7-836,学术参考资料,TP31,2025-10-23,2025-11-22,2025-10-29,0,主图书馆
1523,853,978-7-870,学术参考资料,I247,2025-12-05,2026-01-04,2025-12-26,0,主图书馆
1524,853,978-7-443,学术参考资料,I247,2025-11-08,2025-12-08,2025-11-23,0,主图书馆
1525,853,978-7-942,学术参考资料,TP31,2025-09-10,2025-10-10,2025-10-04,0,主图书馆
1526,855,978-7-921,学术参考资料,I247,2025-10-07,2025-11-06,2025-10-21,0,主图书馆
1527,855,978-7-773,学术参考资料,I247,2025-11-25,2025-12-25,2025-12-05,0,主图书馆
1528,855,978-7-387,学术参考资料,I247,2025-09-10,2025-10-10,2025-09-26,0,主图书馆
1529,855,978-7-340,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-25,0,主图书馆
1530,856,978-7-341,学术参考资料,I247,2025-10-30,2025-11-29,2025-11-10,0,主图书馆
1531,856,978-7-441,学术参考资料,I247,2025-10-13,2025-11-12,2025-10-21,0,主图书馆
1532,856,978-7-213,学术参考资料,I247,2025-10-25,2025-11-24,2025-11-04,0,主图书馆
1533,856,978-7-175,学术参考资料,TP31,2025-09-20,2025-10-20,2025-10-10,0,主图书馆
1534,857,978-7-446,学术参考资料,I247,2025-12-21,2026-01-20,2026-01-10,0,主图书馆
1535,857,978-7-648,学术参考资料,TP31,2025-10-20,2025-11-19,2025-10-26,0,主图书馆
1536,857,978-7-440,学术参考资料,I247,2025-12-17,2026-01-16,2025-12-24,0,主图书馆
1537,857,978-7-302,学术参考资料,TP31,2025-12-18,2026-01-17,2026-01-10,0,主图书馆
1538,857,978-7-722,学术参考资料,TP31,2025-12-04,2026-01-03,2025-12-11,0,主图书馆
1539,858,978-7-766,学术参考资料,I247,2025-12-18,2026-01-17,2025-12-23,0,主图书馆
1540,858,978-7-457,学术参考资料,TP31,2025-10-03,2025-11-02,2025-10-15,0,主图书馆
1541,858,978-7-367,学术参考资料,I247,2025-10-28,2025-11-27,2025-11-15,0,主图书馆
1542,858,978-7-941,学术参考资料,I247,2025-09-18,2025-10-18,2025-09-27,0,主图书馆
1543,860,978-7-511,学术参考资料,TP31,2025-12-03,2026-01-02,2025-12-23,0,主图书馆
1544,860,978-7-438,学术参考资料,I247,2025-11-08,2025-12-08,2025-11-18,0,主图书馆
1545,864,978-7-999,学术参考资料,TP31,2025-09-10,2025-10-10,2025-09-24,0,主图书馆
1546,865,978-7-954,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-19,0,主图书馆
1547,865,978-7-320,学术参考资料,I247,2025-12-18,2026-01-17,2025-12-29,0,主图书馆
1548,865,978-7-238,学术参考资料,TP31,2025-11-26,2025-12-26,2025-12-17,0,主图书馆
1549,865,978-7-855,学术参考资料,I247,2025-12-14,2026-01-13,2025-12-19,0,主图书馆
1550,865,978-7-573,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-21,0,主图书馆
1551,866,978-7-900,学术参考资料,TP31,2025-12-17,2026-01-16,2026-01-04,0,主图书馆
1552,866,978-7-533,学术参考资料,I247,2025-09-22,2025-10-22,2025-10-03,0,主图书馆
1553,866,978-7-230,学术参考资料,TP31,2025-12-01,2025-12-31,2025-12-22,0,主图书馆
1554,867,978-7-302,学术参考资料,TP31,2025-09-20,2025-10-20,2025-10-10,0,主图书馆
1555,867,978-7-106,学术参考资料,I247,2025-09-30,2025-10-30,2025-10-24,0,主图书馆
1556,867,978-7-191,学术参考资料,TP31,2025-10-21,2025-11-20,2025-11-08,0,主图书馆
1557,867,978-7-412,学术参考资料,TP31,2025-11-22,2025-12-22,2025-12-12,0,主图书馆
1558,868,978-7-464,学术参考资料,I247,2025-12-15,2026-01-14,2026-01-03,0,主图书馆
1559,868,978-7-252,学术参考资料,TP31,2025-10-10,2025-11-09,2025-10-15,0,主图书馆
1560,868,978-7-383,学术参考资料,I247,2025-09-08,2025-10-08,2025-09-18,0,主图书馆
1561,869,978-7-545,学术参考资料,I247,2025-11-09,2025-12-09,2025-11-28,0,主图书馆
1562,871,978-7-492,学术参考资料,TP31,2025-09-22,2025-10-22,2025-10-05,0,主图书馆
1563,871,978-7-236,学术参考资料,I247,2025-09-24,2025-10-24,2025-09-29,0,主图书馆
1564,871,978-7-600,学术参考资料,TP31,2025-09-13,2025-10-13,2025-09-25,0,主图书馆
1565,871,978-7-733,学术参考资料,TP31,2025-10-16,2025-11-15,2025-11-10,0,主图书馆
1566,871,978-7-785,学术参考资料,I247,2025-12-09,2026-01-08,2026-01-01,0,主图书馆
1567,875,978-7-158,学术参考资料,I247,2025-12-05,2026-01-04,2025-12-27,0,主图书馆
1568,875,978-7-624,学术参考资料,I247,2025-09-14,2025-10-14,2025-10-01,0,主图书馆
1569,875,978-7-338,学术参考资料,I247,2025-09-10,2025-10-10,2025-09-25,0,主图书馆
1570,875,978-7-758,学术参考资料,TP31,2025-10-06,2025-11-05,2025-10-24,0,主图书馆
1571,876,978-7-962,学术参考资料,I247,2025-10-28,2025-11-27,2025-11-11,0,主图书馆
1572,876,978-7-414,学术参考资料,TP31,2025-11-14,2025-12-14,2025-12-06,0,主图书馆
1573,876,978-7-323,学术参考资料,TP31,2025-12-06,2026-01-05,2025-12-22,0,主图书馆
1574,876,978-7-470,学术参考资料,I247,2025-09-03,2025-10-03,2025-09-14,0,主图书馆
1575,876,978-7-476,学术参考资料,TP31,2025-10-01,2025-10-31,2025-10-26,0,主图书馆
1576,879,978-7-767,学术参考资料,I247,2025-12-09,2026-01-08,2025-12-26,0,主图书馆
1577,879,978-7-595,学术参考资料,I247,2025-12-26,2026-01-25,2026-01-13,0,主图书馆
1578,879,978-7-507,学术参考资料,I247,2025-10-11,2025-11-10,2025-11-02,0,主图书馆
1579,879,978-7-106,学术参考资料,TP31,2025-11-07,2025-12-07,2025-11-21,0,主图书馆
1580,879,978-7-487,学术参考资料,I247,2025-12-13,2026-01-12,2026-01-02,0,主图书馆
1581,880,978-7-918,学术参考资料,I247,2025-10-14,2025-11-13,2025-10-19,0,主图书馆
1582,880,978-7-929,学术参考资料,I247,2025-12-02,2026-01-01,2025-12-14,0,主图书馆
1583,880,978-7-559,学术参考资料,I247,2025-12-14,2026-01-13,2026-01-05,0,主图书馆
1584,880,978-7-478,学术参考资料,TP31,2025-11-25,2025-12-25,2025-12-10,0,主图书馆
1585,881,978-7-190,学术参考资料,I247,2025-11-22,2025-12-22,2025-12-09,0,主图书馆
1586,881,978-7-196,学术参考资料,TP31,2025-10-16,2025-11-15,2025-10-23,0,主图书馆
1587,883,978-7-424,学术参考资料,TP31,2025-12-25,2026-01-24,2026-01-05,0,主图书馆
1588,883,978-7-110,学术参考资料,I247,2025-10-13,2025-11-12,2025-10-21,0,主图书馆
1589,883,978-7-439,学术参考资料,TP31,2025-11-14,2025-12-14,2025-11-22,0,主图书馆
1590,883,978-7-335,学术参考资料,I247,2025-09-10,2025-10-10,2025-09-24,0,主图书馆
1591,883,978-7-800,学术参考资料,I247,2025-12-15,2026-01-14,2025-12-22,0,主图书馆
1592,884,978-7-955,学术参考资料,TP31,2025-11-01,2025-12-01,2025-11-18,0,主图书馆
1593,884,978-7-645,学术参考资料,I247,2025-11-28,2025-12-28,2025-12-23,0,主图书馆
1594,885,978-7-255,学术参考资料,I247,2025-11-23,2025-12-23,2025-11-28,0,主图书馆
1595,885,978-7-237,学术参考资料,TP31,2025-11-30,2025-12-30,2025-12-17,0,主图书馆
1596,885,978-7-918,学术参考资料,I247,2025-12-22,2026-01-21,2026-01-12,0,主图书馆
1597,886,978-7-269,学术参考资料,TP31,2025-09-24,2025-10-24,2025-10-19,0,主图书馆
1598,886,978-7-488,学术参考资料,I247,2025-12-20,2026-01-19,2025-12-25,0,主图书馆
1599,886,978-7-197,学术参考资料,I247,2025-09-13,2025-10-13,2025-09-27,0,主图书馆
1600,888,978-7-528,学术参考资料,TP31,2025-12-19,2026-01-18,2026-01-01,0,主图书馆
1601,888,978-7-591,学术参考资料,TP31,2025-11-02,2025-12-02,2025-11-08,0,主图书馆
1602,888,978-7-774,学术参考资料,TP31,2025-12-01,2025-12-31,2025-12-08,0,主图书馆
1603,888,978-7-185,学术参考资料,I247,2025-12-26,2026-01-25,2026-01-07,0,主图书馆
1604,888,978-7-518,学术参考资料,I247,2025-09-18,2025-10-18,2025-09-27,0,主图书馆
1605,889,978-7-509,学术参考资料,I247,2025-11-02,2025-12-02,2025-11-23,0,主图书馆
1606,889,978-7-359,学术参考资料,I247,2025-09-26,2025-10-26,2025-10-15,0,主图书馆
1607,890,978-7-847,学术参考资料,TP31,2025-12-20,2026-01-19,2025-12-25,0,主图书馆
1608,890,978-7-797,学术参考资料,TP31,2025-10-28,2025-11-27,2025-11-02,0,主图书馆
1609,890,978-7-857,学术参考资料,TP31,2025-11-28,2025-12-28,2025-12-21,0,主图书馆
1610,894,978-7-838,学术参考资料,I247,2025-11-30,2025-12-30,2025-12-22,0,主图书馆
1611,896,978-7-683,学术参考资料,I247,2025-11-01,2025-12-01,2025-11-13,0,主图书馆
1612,896,978-7-411,学术参考资料,TP31,2025-09-14,2025-10-14,2025-09-26,0,主图书馆
1613,896,978-7-438,学术参考资料,I247,2025-11-02,2025-12-02,2025-11-07,0,主图书馆
1614,899,978-7-250,学术参考资料,I247,2025-10-12,2025-11-11,2025-11-05,0,主图书馆
1615,899,978-7-690,学术参考资料,I247,2025-10-30,2025-11-29,2025-11-06,0,主图书馆
1616,899,978-7-281,学术参考资料,TP31,2025-10-22,2025-11-21,2025-11-12,0,主图书馆
1617,899,978-7-408,学术参考资料,TP31,2025-09-25,2025-10-25,2025-10-13,0,主图书馆
1618,899,978-7-552,学术参考资料,TP31,2025-09-04,2025-10-04,2025-09-16,0,主图书馆
1619,900,978-7-833,学术参考资料,TP31,2025-10-23,2025-11-22,2025-11-09,0,主图书馆
1620,901,978-7-573,学术参考资料,TP31,2025-10-13,2025-11-12,2025-11-03,0,主图书馆
1621,901,978-7-555,学术参考资料,I247,2025-11-10,2025-12-10,2025-11-24,0,主图书馆
1622,902,978-7-778,学术参考资料,TP31,2025-10-18,2025-11-17,2025-11-06,0,主图书馆
1623,902,978-7-193,学术参考资料,TP31,2025-12-18,2026-01-17,2026-01-04,0,主图书馆
1624,902,978-7-887,学术参考资料,TP31,2025-09-14,2025-10-14,2025-10-01,0,主图书馆
1625,902,978-7-287,学术参考资料,TP31,2025-12-18,2026-01-17,2026-01-09,0,主图书馆
1626,902,978-7-888,学术参考资料,TP31,2025-10-12,2025-11-11,2025-11-01,0,主图书馆
1627,903,978-7-585,学术参考资料,I247,2025-10-14,2025-11-13,2025-10-20,0,主图书馆
1628,906,978-7-292,学术参考资料,TP31,2025-10-08,2025-11-07,2025-10-18,0,主图书馆
1629,907,978-7-830,学术参考资料,TP31,2025-09-17,2025-10-17,2025-10-08,0,主图书馆
1630,907,978-7-460,学术参考资料,TP31,2025-10-14,2025-11-13,2025-10-30,0,主图书馆
1631,907,978-7-996,学术参考资料,I247,2025-09-27,2025-10-27,2025-10-22,0,主图书馆
1632,907,978-7-354,学术参考资料,TP31,2025-11-29,2025-12-29,2025-12-04,0,主图书馆
1633,907,978-7-995,学术参考资料,TP31,2025-11-03,2025-12-03,2025-11-23,0,主图书馆
1634,910,978-7-284,学术参考资料,TP31,2025-12-07,2026-01-06,2026-01-01,0,主图书馆
1635,910,978-7-745,学术参考资料,I247,2025-11-20,2025-12-20,2025-12-11,0,主图书馆
1636,910,978-7-661,学术参考资料,I247,2025-12-18,2026-01-17,2026-01-02,0,主图书馆
1637,910,978-7-451,学术参考资料,I247,2025-10-28,2025-11-27,2025-11-11,0,主图书馆
1638,910,978-7-782,学术参考资料,TP31,2025-12-27,2026-01-26,2026-01-15,0,主图书馆
1639,912,978-7-936,学术参考资料,TP31,2025-11-20,2025-12-20,2025-11-29,0,主图书馆
1640,914,978-7-541,学术参考资料,I247,2025-11-18,2025-12-18,2025-12-10,0,主图书馆
1641,914,978-7-648,学术参考资料,I247,2025-10-09,2025-11-08,2025-10-21,0,主图书馆
1642,914,978-7-323,学术参考资料,TP31,2025-10-10,2025-11-09,2025-10-15,0,主图书馆
1643,914,978-7-418,学术参考资料,I247,2025-11-06,2025-12-06,2025-11-19,0,主图书馆
1644,914,978-7-279,学术参考资料,TP31,2025-11-13,2025-12-13,2025-11-20,0,主图书馆
1645,917,978-7-428,学术参考资料,TP31,2025-10-14,2025-11-13,2025-11-05,0,主图书馆
1646,920,978-7-896,学术参考资料,TP31,2025-11-21,2025-12-21,2025-11-30,0,主图书馆
1647,920,978-7-361,学术参考资料,I247,2025-11-04,2025-12-04,2025-11-18,0,主图书馆
1648,921,978-7-566,学术参考资料,TP31,2025-09-02,2025-10-02,2025-09-09,0,主图书馆
1649,921,978-7-375,学术参考资料,TP31,2025-12-17,2026-01-16,2026-01-07,0,主图书馆
1650,924,978-7-642,学术参考资料,I247,2025-11-21,2025-12-21,2025-12-07,0,主图书馆
1651,924,978-7-144,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-31,0,主图书馆
1652,924,978-7-688,学术参考资料,I247,2025-11-18,2025-12-18,2025-12-04,0,主图书馆
1653,924,978-7-835,学术参考资料,I247,2025-12-26,2026-01-25,2026-01-14,0,主图书馆
1654,926,978-7-581,学术参考资料,TP31,2025-10-05,2025-11-04,2025-10-17,0,主图书馆
1655,926,978-7-130,学术参考资料,TP31,2025-11-05,2025-12-05,2025-11-23,0,主图书馆
1656,927,978-7-186,学术参考资料,I247,2025-12-13,2026-01-12,2025-12-27,0,主图书馆
1657,927,978-7-263,学术参考资料,I247,2025-09-02,2025-10-02,2025-09-20,0,主图书馆
1658,927,978-7-842,学术参考资料,I247,2025-11-09,2025-12-09,2025-12-03,0,主图书馆
1659,927,978-7-363,学术参考资料,TP31,2025-10-27,2025-11-26,2025-11-04,0,主图书馆
1660,927,978-7-777,学术参考资料,I247,2025-09-07,2025-10-07,2025-09-24,0,主图书馆
1661,928,978-7-519,学术参考资料,I247,2025-11-30,2025-12-30,2025-12-13,0,主图书馆
1662,928,978-7-981,学术参考资料,TP31,2025-12-07,2026-01-06,2025-12-31,0,主图书馆
1663,928,978-7-896,学术参考资料,TP31,2025-09-10,2025-10-10,2025-09-17,0,主图书馆
1664,928,978-7-637,学术参考资料,TP31,2025-11-28,2025-12-28,2025-12-12,0,主图书馆
1665,928,978-7-729,学术参考资料,TP31,2025-10-15,2025-11-14,2025-11-09,0,主图书馆
1666,929,978-7-815,学术参考资料,TP31,2025-09-15,2025-10-15,2025-10-07,0,主图书馆
1667,929,978-7-492,学术参考资料,TP31,2025-09-17,2025-10-17,2025-10-03,0,主图书馆
1668,929,978-7-505,学术参考资料,I247,2025-12-18,2026-01-17,2026-01-03,0,主图书馆
1669,931,978-7-591,学术参考资料,I247,2025-09-08,2025-10-08,2025-09-25,0,主图书馆
1670,931,978-7-204,学术参考资料,TP31,2025-11-23,2025-12-23,2025-11-28,0,主图书馆
1671,932,978-7-506,学术参考资料,I247,2025-09-11,2025-10-11,2025-09-30,0,主图书馆
1672,934,978-7-835,学术参考资料,TP31,2025-09-28,2025-10-28,2025-10-16,0,主图书馆
1673,934,978-7-801,学术参考资料,TP31,2025-09-07,2025-10-07,2025-09-28,0,主图书馆
